session_id,user_id,temp1,temp2,bpm1,bpm2,spo2_1,spo2_2,mpu1_acc_x,mpu1_acc_y,mpu1_acc_z,mpu2_acc_x,mpu2_acc_y,mpu2_acc_z,mpu1_gyr_x,mpu1_gyr_y,mpu1_gyr_z,mpu2_gyr_x,mpu2_gyr_y,mpu2_gyr_z,fsr_1,fsr_2,fsr_3,fsr_4,fsr_5,fsr_6,fsr_7,fsr_8,fsr_9,fsr_10,fsr_11,fsr_12,stress_level,posture_level,timestamp
6274,419,36.79,36.19,86,96,99,99,1.809,-0.252,1.777,-0.438,1.466,0.542,96.127,-102.305,-82.732,200.876,76.312,20.335,37.73,39.14,54.51,56.86,19.29,81.05,89.6,31.33,68.78,42.76,30.39,52.39,2,2,27/2/2026 19:57
6275,419,37.42,36.53,85,81,95,99,0.339,1.226,1.739,1.918,-1.991,1.23,44.463,-221.936,141.199,228.203,80.23,51.499,61.78,19.98,14,43.07,43.43,27.25,43.15,22.78,85.15,17.52,36.98,33.27,2,2,27/2/2026 19:58
6276,419,36.19,36.54,92,85,97,100,-0.404,-1.058,1.16,1.361,-1.366,0.343,-226.723,-180.635,-198.316,107.477,-164.395,153.031,10.98,69.99,77.43,24.9,74.49,84.32,83.77,46.77,26.4,24.6,87.02,19.71,2,2,27/2/2026 19:59
6277,419,36.94,35.94,64,65,98,94,0.324,-0.25,-0.531,-0.895,1.472,-0.551,100.11,133.049,97.174,1.413,-119.477,-84.909,10.71,56.06,80.51,12.03,25.05,67.79,87.64,55.29,74.83,36.09,20.08,25.81,2,2,27/2/2026 20:00
6278,419,35.58,36.23,71,72,96,96,-1.317,1.041,0.19,0.009,1.24,1.975,110.655,122.607,-46.8,-22.143,70.175,-44.955,86.35,47.14,25.13,33.8,49.61,69.5,66.09,89.49,60.15,80.86,53.2,57.47,2,2,27/2/2026 20:01
6279,419,36.14,36.18,89,84,94,99,-0.466,0.618,-0.355,0.199,-0.692,1.458,-109.456,81.97,-68.929,180.26,215.04,-27.353,32.94,53.54,34.62,10.96,37.63,60.47,47.84,65.59,60.92,60.78,13.65,60.5,2,2,27/2/2026 20:02
6280,419,36.45,36.14,94,80,97,100,-1.639,1.314,1.865,0.711,0.386,0.749,-29.259,-53.488,231.71,232.479,-162.764,110.523,83.52,82.55,48.07,15.42,54.55,67.81,13.31,38.11,36.17,82.47,72.5,64.83,2,2,27/2/2026 20:03
6281,419,37.08,36.11,96,107,95,94,0.098,-0.127,-0.65,0.888,1.955,-0.724,181.076,111.875,32.167,-166.036,-9.401,158.702,58.26,63.81,84.4,27.08,26.93,68.39,70.95,83.42,70.36,40.78,44.8,24.49,2,2,27/2/2026 20:04
6282,419,37.2,36.23,102,79,97,99,0.027,-0.927,1.484,1.282,-0.922,1.14,191.038,84.268,69.268,182.986,-171.85,-63.631,75.2,26.09,44.09,63.03,69.74,82.54,75.13,48.45,81.76,40.7,57.05,46.7,2,2,27/2/2026 20:05
6283,419,36.56,36.82,63,76,94,99,-1.241,-1.666,-1.886,0.29,-0.908,-1.113,-134.228,148.452,196.152,-101.104,-95.472,107.089,30.11,79.67,83.55,13.48,58.3,12.38,30.66,20.45,85.53,56.71,56.05,75.16,2,2,27/2/2026 20:06
6284,419,37.37,35.84,63,84,96,99,0.693,1.951,-0.474,0.725,-0.653,-0.557,172.227,244.971,-133.902,-41.363,97.013,72.217,35.33,19.16,23.3,17.12,78.97,84.63,82.61,78.46,63.98,14.06,34.71,37.86,2,2,27/2/2026 20:07
6285,419,36.71,36.79,72,92,100,96,-0.567,-0.982,1.058,-1.784,1.126,0.376,-203.314,-177.407,165.249,-39.928,-150.232,235.5,30,18.06,19.24,42.87,83.22,46.16,88.07,21.94,74.29,58.49,84.25,73.8,2,2,27/2/2026 20:08
6286,420,36.4,36.05,70,92,94,96,1.325,-1.399,1.858,1.856,1.582,-1.95,-38.508,194.485,24.502,171.134,-101.261,121.245,20.42,32.33,74.97,44.51,36.17,67.45,55.46,53.29,57.22,84.64,89.81,56.14,2,2,27/2/2026 20:09
6287,420,35.55,36.85,92,69,99,95,0.31,-0.679,-1.255,0.486,-0.706,0.114,181.006,-182.451,-4.357,224.704,-35.122,179.827,55.35,20.77,72.85,39.5,21.37,34.4,28.49,29.29,67.06,16.23,59.67,19.83,2,2,27/2/2026 20:10
6288,420,36.86,36.03,83,68,96,98,-0.215,0.742,1.688,0.403,0.611,0.043,40.549,170.169,15.133,-204.963,-71.337,28.967,87.95,64.61,32.01,74.27,43.04,47.51,49.78,46,36.91,58.81,82.41,86.98,2,2,27/2/2026 20:11
6289,420,37.05,36.27,98,81,98,95,-1.606,-1.271,-0.974,1.092,1.476,0.653,110.651,-200.921,-116.727,-61.715,-92.914,-4.864,88.97,64.59,75.25,71.2,37.36,58.83,70,36.63,29.64,12.21,37.76,41.87,2,2,27/2/2026 20:12
6290,420,35.95,37.1,99,94,100,96,-0.049,1.735,1.382,-0.931,0.753,-0.78,-227.55,185.378,205.333,-110.055,240.434,249.878,31.98,86.94,32.82,63.65,42.37,68.91,33.81,60.23,12.96,11.1,31.52,51.61,2,2,27/2/2026 20:13
6291,420,36.1,35.91,84,95,98,97,-1.085,-1.866,0.619,-1.534,0.57,-1.65,49.626,57.719,20.722,85.586,235.952,-199.658,60.47,73.3,54.28,59.4,55.28,60.32,70.53,33.91,27.16,25.84,48.76,41.2,2,2,27/2/2026 20:14
6292,420,35.98,36.71,73,81,94,97,-0.893,-1.948,-0.07,1.088,0.528,1.467,-140.335,-53.601,68.063,64.781,80.764,-214.974,28.69,30.04,27.23,59.46,68.11,12.73,40.98,52.83,46.33,77.36,76.33,25.56,2,2,27/2/2026 20:15
6293,420,36.3,37.17,67,109,98,96,-0.159,-1.285,-0.583,-0.97,0.538,-0.021,-121.523,-190.02,191.125,-206.852,241.86,26.161,44.71,42.55,72.07,46.84,68.56,17.73,59.02,71.24,10.69,68.81,63.48,45.36,2,2,27/2/2026 20:16
6294,420,36.07,36.02,108,104,97,98,1.88,1.354,-1.61,1.973,-0.12,-0.611,-201.848,197.721,-66.021,35.458,198.099,-121.273,33.4,53.63,24.73,36.29,11.15,30.91,84.63,78.44,31.95,40,70.56,51.2,2,2,27/2/2026 20:17
6295,420,35.92,36.69,91,65,94,98,1.889,-0.783,0.111,0.995,1.334,0.504,-109.424,130.278,-145.237,-117.098,-44.612,207.39,59.93,82.68,52.85,81.19,20.06,22.11,85.41,13.08,41.77,16.6,40.21,55.72,2,2,27/2/2026 20:18
6296,420,37.4,35.91,96,68,99,95,-1.316,-1.11,0.391,-0.342,-1.286,-1.972,-156.896,132.497,-249.428,-7.545,229.493,141.12,40.05,34.77,21.51,22.6,81.32,65.69,60.35,66.17,87.43,82.43,64.68,39.87,2,2,27/2/2026 20:19
6297,420,36.3,35.76,107,92,99,97,-1.608,1.887,0.724,-0.29,0.833,1.637,239.469,38.155,163.859,245.512,123.02,43.935,48.36,73.85,67.28,39.64,59.53,58.56,61.18,19.85,45.29,11.4,53.19,23.24,2,2,27/2/2026 20:20
6298,420,37.1,35.66,66,71,95,99,0.532,0.885,-0.492,0.989,-1.785,0.587,-54.442,-107.381,-101.054,-208.506,28.9,211.716,56.46,24.28,43.24,85.16,53.29,53.32,55.01,68.83,56.31,80.57,75.89,42.39,2,2,27/2/2026 20:21
6299,420,37.34,36.64,85,98,96,100,1.832,-0.972,0.531,-0.17,-1.983,-1.916,177.758,72.066,188.963,-15.749,-243.018,-81.651,89.91,58.83,32.35,42.75,72.92,35.74,49.7,12.32,51.03,80.46,85.45,81.92,2,2,27/2/2026 20:22
6300,420,37.34,36.14,73,62,98,97,-1.138,0.932,-1.588,1.967,-1.439,-1.104,28.841,-166.749,-128.316,210.223,-186.718,185.546,30.63,51.75,89.65,74.67,22.54,62.53,41.04,73.02,29.1,68.21,88.75,82.67,2,2,27/2/2026 20:23
6301,421,36.41,37.11,99,85,97,99,1.399,1.725,1.208,0.098,1.993,-0.481,-132.99,-217.919,245.945,170.995,185.326,21.185,17.74,54.98,11.37,31.47,55,86.58,14.11,28.24,19.72,40.09,88.73,60.14,1,2,27/2/2026 20:24
6302,421,37.34,37.14,63,62,95,97,-0.218,-0.25,1.804,1.69,-0.904,0.99,243.064,2.998,-215.654,190.25,-222.712,-222.865,40.37,83.97,84.31,53.34,30.01,48.88,15.61,47,24.79,34.55,32.02,26.89,1,2,27/2/2026 20:25
6303,421,35.93,37,75,91,100,100,0.383,0.892,-0.75,1.947,-1.278,-0.773,44.186,-27.552,238.653,213.624,-152.08,211.755,12.13,39.11,42.17,84.7,40.71,29.56,60.14,21.5,17.53,74.22,13.71,17.8,1,2,27/2/2026 20:26
6304,421,36.75,36.62,88,88,98,95,-1.609,-0.083,1.069,-0.493,-1.353,-1.713,26.575,-51.671,-219.657,-196.173,52.955,-107.348,35.84,42.48,52.6,19.76,83.4,73.15,43.4,32.49,65.66,61.12,28.92,29.05,1,2,27/2/2026 20:27
6305,421,37.31,37.06,88,71,94,94,-0.577,0.825,-0.88,1.353,0.039,0.06,13.555,70.398,-217.093,-222.561,-226.367,182.943,28.27,48.45,60.91,66.45,73.53,75.48,46.21,60.81,56.46,38.54,78.83,35.55,1,2,27/2/2026 20:28
6306,421,36.52,36.77,98,65,98,99,1.317,-0.995,0.709,0.468,-1.967,-0.642,-146.791,105.378,146.814,247.823,-160.538,181.18,12.67,57.98,28.08,49.04,16.96,61.46,73,53.27,41.72,56.85,85.41,22.91,1,2,27/2/2026 20:29
6307,421,36.28,36.95,71,78,100,95,-0.389,-0.535,0.353,1.663,0.23,0.104,-155.517,-20.448,249.488,69.804,231.996,200.498,39.48,85.33,62.52,65.82,53.93,61.57,87.8,33.42,35.91,59.45,18.23,24.56,1,2,27/2/2026 20:30
6308,421,36,36.56,93,82,94,98,-1.736,-1.924,0.399,-1.715,1.844,0.279,201.19,152.557,14.154,-191.927,-146.915,46.466,72.89,20.4,10.52,89.02,80.3,53.57,25.65,17.46,15.89,17.26,68.97,19.88,1,2,27/2/2026 20:31
6309,421,36.14,36.62,93,91,98,94,1.401,-0.904,1.855,-0.821,1.604,-1.573,-237.976,-98.306,231.155,-159.548,23.761,112.248,24.36,42.21,80.54,22.15,46.56,78.56,85.35,53.51,61.6,77.61,52.27,11.87,1,2,27/2/2026 20:32
6310,421,35.9,36.74,61,75,98,100,-0.33,0.361,1.344,0.801,0.567,-0.725,-191.266,-128.279,238.21,-80.734,-34.763,-22.552,61.29,74.96,74.45,57.31,13.82,54.48,72.2,59.98,87.42,73.8,11.45,88.1,1,3,27/2/2026 20:33
6311,421,36.12,35.93,77,80,95,97,-0.53,1.049,-1.306,-1.957,-0.327,0.157,-119.644,-96.026,-119.666,-38.257,82.168,52.162,84.9,12.62,49.71,60.72,86.25,26.64,29.58,13.79,16.89,73.21,77.49,33.28,1,2,27/2/2026 20:34
6312,421,36.76,36.7,103,61,95,96,-0.825,-0.166,-0.967,0.479,-1.207,0.35,-208.754,33.739,23.98,-91.611,4.778,133.711,32.76,27.88,35.21,13.28,54.25,44.39,74.83,28.74,29.17,50.47,49.46,74.24,1,2,27/2/2026 20:35
6313,421,36.26,36.74,75,70,98,94,1.727,-1.632,-1.165,0.937,-0.962,0.369,-1.623,-62.027,-1.238,-112.187,153.242,37.735,87.08,60.41,53.25,41.38,67.71,68.91,81.55,55.92,59.49,19.05,38.83,47.76,1,2,27/2/2026 20:36
6314,421,36.95,36.11,74,86,98,99,-0.215,0.529,1.179,1.26,1.497,-0.383,-30.784,152.218,91.309,-75.886,-23.885,230.529,66.96,52.15,23.34,21.64,67.81,29.02,59.74,46.4,23.89,17.6,63.3,89.02,1,2,27/2/2026 20:37
6315,421,37.25,36.01,87,103,99,97,-1.59,-0.433,-0.76,1.235,0.741,0.394,-249.539,207.502,-203.202,69.912,67.286,247.537,31.86,20.65,51.16,18.35,11.53,74.2,17.23,69.71,14.77,46.09,66.42,87.28,1,2,27/2/2026 20:38
6316,422,37.19,35.51,93,99,100,96,1.437,-0.415,-0.152,-0.417,1.749,-1.958,-204.529,-136.973,111.74,-102.679,-182.708,27.132,82.71,70.34,47.81,52.72,27.97,21.26,50.19,54.69,35.38,67.53,35.87,75.62,2,2,27/2/2026 20:39
6317,422,37.01,36.13,101,105,94,97,1.863,1.522,0.915,0.153,1.238,-1.496,-138.822,12.011,-111.872,87.439,-183.256,21.255,12.15,77.82,36.25,20.01,66.56,53.35,73.66,84.45,71.05,50.34,10.84,54.89,2,2,27/2/2026 20:40
6318,422,36.63,35.78,86,101,98,96,0.262,0.375,-1.677,-1.484,-1.637,0.48,221.164,-195.101,244.574,184.334,-27.396,-20,64.52,81.11,23.34,83.64,46.23,13.33,52.49,35.59,54.16,18.83,20.65,70.92,2,2,27/2/2026 20:41
6319,422,35.98,37.03,101,65,98,98,-1.64,-1.418,1.894,1.841,-0.687,1.694,234.147,211.095,-223.241,-148.459,-233.832,175.385,16.63,66.58,56.65,54.61,82.15,16.49,38.26,19.72,52.6,13.92,59.06,43.98,2,2,27/2/2026 20:42
6320,422,36.51,36.99,95,67,95,98,-0.793,-1.54,-0.147,-0.075,1.319,0.858,111.823,-144.197,75.637,146.75,-172.15,-51.607,38.73,13.09,46.89,70.96,41.17,88.74,15.44,84.77,85.14,36.52,55.78,57.33,2,2,27/2/2026 20:43
6321,422,36.74,36.91,93,105,99,97,1.12,0.999,-0.258,1.76,-0.242,-0.467,-39.226,-113.829,237.13,192.213,-175.331,108.367,48.83,58.18,10.51,81.1,16.43,53.43,78.47,54.91,26.87,34.79,42.79,79.67,2,2,27/2/2026 20:44
6322,422,36.91,37.06,74,89,95,100,-1.83,1.146,-1.122,1.546,-0.48,-1.093,-93.435,52.242,-58.014,-195.814,204.767,192.442,87.47,43.7,40.74,42.19,75.83,68.94,30.16,61.44,32.83,66.43,74.62,73.19,2,2,27/2/2026 20:45
6323,422,35.77,37.29,95,71,98,97,1.529,-0.1,-1.625,0.857,1.301,-0.053,114.481,-62.638,-26.175,-58.528,103.366,-190.436,25.49,44.31,12.47,37.61,88.31,62.16,21.12,20.28,75.62,88.66,77.37,89.78,2,2,27/2/2026 20:46
6324,422,35.71,37.28,103,95,97,96,-1.849,0.948,-1.054,0.102,-0.991,-1.032,-33.837,-114.293,95.908,161.423,-188.629,202.727,42.82,20.88,27.12,34.38,72.63,22.45,44.47,59.59,89.75,11.6,28.88,52.16,2,2,27/2/2026 20:47
6325,422,35.85,35.76,104,101,94,100,0.269,0.057,-0.69,0.697,-1.686,-1.141,207.87,-202.444,-16.048,143,-148.141,69.562,70.55,85.98,25.49,48.04,56.42,32.3,66.29,21.92,34.79,67.6,21.93,36.33,2,2,27/2/2026 20:48
6326,422,37.16,37.5,89,87,99,97,-0.034,1.52,-1.828,1.207,-1.1,-1.566,-222.601,248.437,-184.156,9.977,108.034,-72.476,76.02,65.13,32.89,28.72,39.1,23.81,69.73,40.05,25.95,87.07,64.26,23.97,2,2,27/2/2026 20:49
6327,422,37.27,35.68,61,97,94,100,-0.912,-1.407,-1.348,1.331,1.951,1.788,217.765,-8.604,-234.268,63.954,-24.528,217.68,61.01,83.61,35.24,78.96,55.53,78.18,60.07,65.17,26.23,32.47,40.8,17.82,2,2,27/2/2026 20:50
6328,422,36.75,36.47,67,110,100,96,-0.05,0.017,1.726,0.127,1.551,-1.507,-243.315,-119.407,105.483,242.205,-19.364,-5.754,57.84,45.07,57.55,65.39,52.76,28.78,67.38,58.17,82.46,80.38,51.61,25.73,2,2,27/2/2026 20:51
6329,422,37.24,36.33,89,100,97,97,1.485,-1.89,1.582,1.996,-0.502,0.817,67.036,-47.507,-138.937,87.252,-183.152,77.955,52.28,18.74,20.98,42.44,42.63,22.44,24.43,49.12,18.6,30.1,16.71,20.18,2,1,27/2/2026 20:52
6330,422,36.46,35.92,84,81,96,97,-0.678,-0.108,1.318,-0.65,1.372,-0.161,83.897,50.435,19.244,-207.399,60.315,67.582,63.65,74.84,32.14,89.5,89.11,52.92,72.01,22.96,82.58,41.34,10.74,66.36,2,2,27/2/2026 20:53
6331,423,36.43,37.2,76,62,95,98,0.178,0.712,1.118,1.56,0.606,-0.766,-56.176,86.693,148.138,-163.727,-62.079,-175.515,73.22,39.84,72.07,61.71,81.04,71.09,57.49,30.2,39.91,65.06,21.68,32.54,2,2,27/2/2026 20:54
6332,423,36.77,37.46,87,60,95,94,-0.226,0.692,0.725,1.21,0.419,0.944,37.458,130.755,-169.523,147.675,148.823,-171.591,45.09,41.49,33.46,32.61,13.06,65.63,34.31,27.05,79.6,82.45,50.06,15.68,2,2,27/2/2026 20:55
6333,423,36.92,35.81,94,73,99,97,0.298,0.964,-0.659,-0.749,1.619,1.425,16.451,-24.328,89.39,-177.465,216.731,-80.327,52.59,72.09,47.42,36.09,67.55,40.27,85.07,28.14,66.14,21.9,11.74,72.26,2,2,27/2/2026 20:56
6334,423,37.48,36.95,65,79,98,96,-1.081,1.689,0.566,-1.088,0.725,0.687,-87.718,-66.834,-196.255,-168.292,52.427,-149.724,66.78,69.15,29.42,11.49,16.01,11.68,28.54,30.16,47.73,25.85,51.11,18.3,2,2,27/2/2026 20:57
6335,423,36.35,36.49,90,81,98,96,-1.793,1.901,-0.768,0.371,-0.911,-1.94,-233.223,59.138,73.616,242.615,112.588,-152.391,77.5,37.57,49.04,59.95,25.39,65.79,89.99,52.65,48.45,74.55,53.52,34.96,2,2,27/2/2026 20:58
6336,423,36.14,37.07,104,62,99,99,-0.606,0.411,-0.693,-0.529,-0.803,0.6,-247.323,-59.097,218.372,-46.359,133.259,-101.22,30.86,78.11,62.86,23.33,59.85,78.08,40.44,18.35,20.03,35.81,18.46,84.23,2,2,27/2/2026 20:59
6337,423,36.32,37.08,84,97,98,97,-0.07,1.087,-1.33,1.476,1.066,0.212,-88.784,-80.718,-3.366,171.72,169.389,-4.208,69.65,22.41,28.06,42.1,54.77,44.97,86.12,17.2,89.27,52.03,31.97,28.19,2,2,27/2/2026 21:00
6338,423,36.84,35.56,62,97,94,98,0.984,-0.506,0.935,0.202,1.858,-0.382,208.059,229.66,242.458,-187.385,36.319,-12.367,89.94,85.9,44.87,51.38,40.15,14.58,12.06,44,89.67,48.26,33.98,53.88,2,2,27/2/2026 21:01
6339,423,37.42,37.3,73,84,98,96,1.774,-0.753,1.746,-1.037,-1.016,-0.294,186.515,-121.223,-53.051,162.317,-173.814,19.693,31.87,88.34,15.55,44.78,53.41,78.92,20.05,66.76,11.88,74.59,22.39,79.68,2,2,27/2/2026 21:02
6340,423,36.43,35.59,93,75,96,97,0.46,1.913,-1.812,-0.81,-0.529,-0.311,-19.45,187.151,103.544,34.393,169.214,-14.399,60.24,52.21,49.6,35.3,12.81,52.38,15.36,70.96,78.09,62.85,18.13,57.33,2,2,27/2/2026 21:03
6341,423,37.42,35.8,86,89,99,98,0.103,1.934,0.998,-0.575,-0.749,-0.901,111.169,104.508,-174.317,-29.896,24.944,-233.2,63.41,50.97,65.72,77.92,72.33,59.94,63.97,84.65,82.09,35.12,58.46,82.12,2,3,27/2/2026 21:04
6342,423,37,35.63,106,108,99,99,1.129,-1.553,1.113,-0.041,-1.402,0.24,-150.218,114.318,-14.561,-115.134,71.783,65.221,58.03,87.84,14.65,75.89,35.1,57.51,33.78,59.5,73.57,10.32,84.2,69.17,2,2,27/2/2026 21:05
6343,423,36.47,36.66,66,78,96,95,-1.859,-1.726,-0.71,1.682,1.84,0.769,71.745,202.693,211.385,-58.27,-16.369,-128.575,42.43,48.29,33.14,52.16,19.24,88.17,19.05,66.71,35.04,55.52,72.17,39.62,2,2,27/2/2026 21:06
6344,423,37.43,37.36,96,87,95,96,-0.456,-0.912,1.633,-0.013,0.9,1.086,177,-173.172,62.694,-63.49,-150.154,159.388,70.39,28.29,25.4,81.69,21.34,78.74,86.44,50.58,32.97,18.85,36.39,48.37,2,2,27/2/2026 21:07
6345,423,36.49,36.87,91,65,99,98,-1.883,1.596,-0.906,0.082,-1.496,1.221,-128.824,196.659,69.122,-113.848,68.726,99.226,16.92,86.81,69.01,23.05,70.79,59.66,55.19,88.41,56.67,56.24,78.12,43.1,2,2,27/2/2026 21:08
6346,424,35.86,37.16,87,89,94,97,0.581,-1.581,-1.817,-0.967,-0.535,-1.375,154.799,-210.179,92.056,-0.607,230.572,123.689,64.51,48.15,85.94,54.59,69.84,17.89,82.94,56.61,75.36,51.71,78.47,10.69,2,2,27/2/2026 21:09
6347,424,36.06,36.41,82,98,96,99,0.66,1.464,-1.61,1.43,-1.632,0.067,177.916,-113.454,-62.43,166.032,-214.612,-53.328,84.19,11.19,33.4,76.22,37.44,21.64,22.55,40.02,82.32,79.6,33.81,44.82,2,2,27/2/2026 21:10
6348,424,35.95,36.66,98,69,96,95,-1.75,-0.436,1.759,-0.002,-0.46,-1.749,-199.144,201.422,74.256,-149.914,-220.042,20.356,49.24,77.67,52.2,40.94,29.12,84.36,48.87,69.26,76.84,26.45,79.68,30,2,2,27/2/2026 21:11
6349,424,37.18,37.26,86,101,96,99,0.631,-1.483,-0.917,-1.37,-0.593,1.149,62.213,80.651,33.532,12.834,-58.237,214.768,73.27,78.83,16.7,70,71.7,26.2,54.9,39.76,72.88,80.4,35.75,64.88,2,2,27/2/2026 21:12
6350,424,35.67,37,76,62,94,96,-0.675,-0.21,1.37,-1.617,1.165,0.904,217.106,139.492,122.707,96.103,166.364,25.772,88.53,34.32,69.01,67.05,15.49,65.59,19.13,83.73,30.18,38.77,17.2,29.15,2,2,27/2/2026 21:13
6351,424,35.63,36.46,67,94,96,96,-0.81,-1.181,-0.473,0.363,0.938,0.079,-157.734,12.529,89.649,158.837,-139.83,201.627,39.74,47.6,42.18,87.44,14.54,52.27,88.05,32.7,82.25,82.51,84.68,11.63,2,2,27/2/2026 21:14
6352,424,35.75,37.26,109,62,100,94,1.311,-0.697,1.206,1.819,-1.887,1.204,-117.089,-188.302,-186.975,-233.198,-45.223,118.465,61.55,52.22,44.57,34.07,17.54,35.67,37.99,65.46,78.57,47.28,39.09,30.7,2,2,27/2/2026 21:15
6353,424,36.89,36.1,86,99,98,96,-0.376,-0.457,-1.118,-0.133,1.949,-0.164,149.64,38.588,-32.397,211.797,-173.504,-80.772,60.98,38.05,76.7,31.34,65.46,42.48,44.68,69.87,53.81,49.05,22.07,31.62,2,2,27/2/2026 21:16
6354,424,36.46,35.9,84,100,95,100,0.075,1.367,-1.328,-0.105,-1.724,-1.775,-13.378,186.846,111.345,23.867,-112.044,226.316,62.18,13.38,31.92,84.31,54.33,86.37,40.53,54.26,60.29,47.33,49.03,67.23,2,2,27/2/2026 21:17
6355,424,37.06,37.36,86,100,100,96,-1.433,-1.13,-0.122,-0.406,-1.151,-1.01,-70.85,243.861,-214.54,219.703,172.977,-93.477,48.94,56.98,48.62,72.19,72.43,79.24,20.88,62.03,89.98,55.09,78.03,56.17,2,3,27/2/2026 21:18
6356,424,36.68,37.11,94,96,98,99,-0.217,-0.503,-1.565,0.742,1.877,1.35,-183.557,126.064,-127.196,158.265,-199.482,-147.82,79.8,85.63,74.23,42.66,61.77,33.5,30.97,58.83,26.94,50.78,69.76,68.96,2,2,27/2/2026 21:19
6357,424,36.65,35.51,81,89,94,99,-0.035,1.77,-0.121,-1.565,-0.436,-0.448,148.26,27.014,-20.573,188.786,-206.736,-107.434,70.93,24.62,14.94,49.65,42.17,61.64,31.41,82.84,41.81,89.27,44.49,23.89,2,2,27/2/2026 21:20
6358,424,35.54,35.94,89,78,94,96,0.252,-1.849,-0.876,1.477,-1.088,-0.403,-173.941,133.267,7.403,-239.145,153.112,155.86,44.21,78.63,23.01,70.75,35.87,47.4,65.68,83.94,11.84,28.43,27.84,43.59,2,2,27/2/2026 21:21
6359,424,35.78,37.18,106,83,95,99,-1.191,-0.615,-1.426,1.2,-1.647,1.355,28.809,167.91,-86.497,-206.406,135.574,207.004,80.12,50.21,86.47,12.63,22.92,36.3,82.91,83.28,89.33,60.95,72.27,78.93,2,3,27/2/2026 21:22
6360,424,36.47,37.01,94,97,100,100,-0.917,1.148,0.885,-0.943,-1.21,1.673,-202.257,22.082,-243.508,102.579,-56.54,-75.46,18.02,44.76,20.18,37.41,21.75,27.34,68.62,47.58,83.04,20.34,40.21,36.98,2,2,27/2/2026 21:23
6361,425,36.85,35.84,93,109,100,97,-1.763,0.568,-1.134,1.294,0.768,1.057,75.861,157.235,173.219,-160.85,-183.733,-1.854,43.05,28.08,74.95,79.01,89.9,75.69,13.63,89.81,47.19,45.56,51.21,41.36,2,2,27/2/2026 21:24
6362,425,36.17,37,85,110,95,100,1.463,0.135,-0.007,0.562,1.248,-0.668,157.776,-70.888,137.369,152.29,-207.258,-213.366,15.88,53.1,15.74,85.98,53.79,37.3,60.17,67.43,41.54,61.73,62.41,77.26,2,2,27/2/2026 21:25
6363,425,37.42,37.12,64,79,98,96,-0.286,0.583,0.466,-1.006,0.639,0.648,-112.443,19.782,217.426,-248.63,-211.422,6.135,79.79,29.27,39.21,42.61,86.11,25.72,65.15,24.36,72.47,49.99,77.83,89.4,2,2,27/2/2026 21:26
6364,425,36.51,36.29,68,62,95,100,-1.907,1.425,0.57,-1.809,0.442,-1.439,178.662,11.448,228.132,59.424,-51.569,179.277,85.91,49.63,53.38,12.68,69.24,26.06,64.07,55.61,47.89,39.2,37.15,80.11,2,2,27/2/2026 21:27
6365,425,36.57,37.2,91,89,94,97,1.572,-0.365,-0.212,-0.225,0.752,1.292,-59.441,244.215,76.481,-96.758,-187.977,-173.197,87.13,27.03,11.97,71.58,31.5,56.74,49.57,80.22,72.44,26.17,58.4,42.81,2,2,27/2/2026 21:28
6366,425,35.9,35.88,95,82,95,98,0.038,0.471,-0.186,1.805,0.119,1.999,-206.553,-172.759,97.151,218.642,126.228,173.095,83.96,32.84,74.51,78.26,55.71,70.14,62.88,78.52,46.74,37.03,64.17,28.41,2,2,27/2/2026 21:29
6367,425,36,36.01,77,73,99,95,1.987,-0.484,0.893,0.598,1.845,-0.797,-76.655,229.478,-216.746,-31.014,71.238,-101.042,46.86,87.71,65.34,29.63,31.4,56.07,85.28,55.84,81.42,51.23,42.53,85.04,2,2,27/2/2026 21:30
6368,425,36.52,37.38,84,89,98,96,-0.536,0.403,-0.147,0.167,-1.087,0.008,202.049,223.329,-43.084,-44.333,133.44,77.227,87.48,40.79,19.55,42.94,42.79,24.58,12.89,21.66,81.24,22.55,14.5,38.76,2,2,27/2/2026 21:31
6369,425,37.1,37.08,62,93,100,100,-0.661,-1.096,-0.281,-0.186,-0.942,-0.995,-209.192,-120.956,-60.413,64.348,237.896,-164.108,75.28,32.43,14.26,72.37,41.8,40.63,12.56,31.83,61.22,47.72,73.07,82.32,2,2,27/2/2026 21:32
6370,425,35.88,37.42,69,89,94,98,-1.368,1.203,0.301,-1.16,-1.1,1.586,173.201,126.37,62.89,-130.196,-248.839,-42.968,80.98,30.5,18.27,67.55,82.76,42.42,28.4,62.35,84.38,69.37,63.58,51.91,2,2,27/2/2026 21:33
6371,425,35.65,36.06,104,60,100,100,1.675,-0.963,-1.092,-1.284,-0.17,1.657,-53.84,180.472,234.99,-168.007,-27.23,-79.114,20.33,42.35,27.43,86.98,34.62,23.27,78.69,19.51,51.72,35.32,69.08,33.06,2,2,27/2/2026 21:34
6372,425,36.13,35.78,98,84,96,94,-0.101,1.065,0.713,1.883,-0.24,1.285,177.136,-228.2,221.605,140.201,109.53,-85.586,63.45,52.25,45.26,81.41,23.16,48.45,40.66,49.02,42.13,80.47,19.04,68.34,2,2,27/2/2026 21:35
6373,425,36.59,35.88,94,92,99,99,-1.127,-0.874,-0.347,0.575,1.61,1.895,-109.239,61.36,-173.469,-243.354,-104.449,-56.287,74.62,74.23,58.13,76.48,18.96,29.5,29.09,56.39,62.64,85.04,41.14,34.4,2,2,27/2/2026 21:36
